road_id,hour,day_of_week,weather,is_holiday,road_capacity,road_length_km,historical_flow,avg_speed_kmh
14-13,19,Tuesday,rain,1,3800.0,35.5,100,45.41
14-13,6,Wednesday,cloudy,0,3800.0,35.5,124.42,52.11
14-13,7,Sunday,rain,0,3800.0,35.5,100,44.26
14-13,17,Wednesday,fog,0,3800.0,35.5,100,43.5
14-13,17,Friday,fog,0,3800.0,35.5,100,44.3
14-13,18,Saturday,clear,0,3800.0,35.5,100,48.29
14-13,20,Thursday,fog,0,3800.0,35.5,146.35,50.62
14-13,12,Saturday,clear,1,3800.0,35.5,132.29,56.29
14-13,14,Saturday,rain,0,3800.0,35.5,100,46.94
14-13,0,Monday,cloudy,0,3800.0,35.5,100,50.66
14-13,20,Sunday,rain,0,3800.0,35.5,100,46.7
14-13,0,Tuesday,clear,0,3800.0,35.5,100,53.79
14-13,13,Saturday,cloudy,0,3800.0,35.5,100,52.7
14-13,4,Monday,cloudy,0,3800.0,35.5,100,50.4
14-13,18,Friday,rain,0,3800.0,35.5,135.26,43.67
14-13,8,Monday,cloudy,1,3800.0,35.5,100,50.18
14-13,15,Saturday,cloudy,1,3800.0,35.5,100,51.32
14-13,9,Sunday,clear,0,3800.0,35.5,100,50.4
14-13,8,Thursday,rain,1,3800.0,35.5,100,41.24
14-13,20,Thursday,rain,0,3800.0,35.5,100,46.44
14-13,5,Sunday,rain,0,3800.0,35.5,123.51,49.83
15-7,3,Thursday,clear,0,3000.0,9.8,100,53.45
15-7,16,Sunday,cloudy,0,3000.0,9.8,100,48.25
15-7,18,Friday,fog,0,3000.0,9.8,100,44.49
15-7,20,Thursday,cloudy,1,3000.0,9.8,112.13,52.86
15-7,1,Sunday,cloudy,0,3000.0,9.8,100,52.96
15-7,16,Friday,rain,1,3000.0,9.8,100,41.18
15-7,22,Thursday,fog,0,3000.0,9.8,111.69,52.2
15-7,18,Wednesday,rain,0,3000.0,9.8,100,43.07
15-7,23,Friday,cloudy,0,3000.0,9.8,100,55.99
15-7,7,Monday,rain,0,3000.0,9.8,145.38,43.95
15-7,17,Sunday,fog,1,3000.0,9.8,146.17,45.5
15-7,23,Monday,rain,0,3000.0,9.8,100,48.02
15-7,8,Friday,cloudy,0,3000.0,9.8,100,45.8
15-7,5,Saturday,fog,0,3000.0,9.8,100,48.26
15-7,15,Saturday,clear,1,3000.0,9.8,100,48.04
15-7,13,Friday,rain,1,3000.0,9.8,100,49.18
15-7,12,Friday,fog,0,3000.0,9.8,100,52.62
15-7,9,Friday,clear,0,3000.0,9.8,100,47.15
15-7,0,Thursday,rain,0,3000.0,9.8,109.56,45.15
15-7,6,Friday,cloudy,0,3000.0,9.8,100,52.1
15-7,13,Friday,fog,0,3000.0,9.8,100,51.95
15-7,17,Friday,cloudy,0,3000.0,9.8,100,46.65
15-7,4,Friday,cloudy,0,3000.0,9.8,100,55.02
15-7,10,Saturday,rain,0,3000.0,9.8,100,39.44
15-7,22,Tuesday,cloudy,0,3000.0,9.8,100,55.13
15-7,22,Sunday,fog,0,3000.0,9.8,100,48.57
15-7,15,Wednesday,clear,0,3000.0,9.8,104.95,49.51
15-7,16,Tuesday,rain,1,3000.0,9.8,100,43.24
15-7,21,Wednesday,clear,0,3000.0,9.8,114.64,56.62
15-7,18,Monday,clear,0,3000.0,9.8,100,49.65
15-7,17,Thursday,cloudy,0,3000.0,9.8,100,47.0
15-7,14,Saturday,fog,1,3000.0,9.8,100,49.34
15-7,13,Wednesday,clear,1,3000.0,9.8,100,55.18
15-7,0,Friday,cloudy,0,3000.0,9.8,100,52.55
15-7,15,Saturday,cloudy,0,3000.0,9.8,100,48.89
15-7,6,Monday,rain,0,3000.0,9.8,100,46.99
15-7,12,Sunday,fog,0,3000.0,9.8,100,52.35
15-7,8,Saturday,rain,1,3000.0,9.8,100,44.74
15-7,23,Saturday,fog,1,3000.0,9.8,100,51.92
15-7,2,Tuesday,rain,0,3000.0,9.8,100,46.95
15-7,2,Wednesday,fog,1,3000.0,9.8,136.25,51.68
15-7,6,Saturday,rain,0,3000.0,9.8,100,46.78
15-7,13,Friday,fog,0,3000.0,9.8,100,48.56
15-7,7,Thursday,fog,0,3000.0,9.8,100,42.98
15-7,10,Tuesday,clear,0,3000.0,9.8,119.61,50.95
15-7,3,Thursday,rain,1,3000.0,9.8,100,48.68
15-7,3,Wednesday,rain,0,3000.0,9.8,100,45.18
15-7,22,Sunday,clear,1,3000.0,9.8,100,55.5
15-7,23,Tuesday,cloudy,0,3000.0,9.8,123.57,52.38
15-7,3,Monday,fog,0,3000.0,9.8,100,49.9
15-7,6,Sunday,clear,0,3000.0,9.8,100,55.64
15-7,10,Monday,clear,0,3000.0,9.8,112.04,47.41
15-7,15,Monday,rain,0,3000.0,9.8,100,44.52
15-7,5,Saturday,cloudy,0,3000.0,9.8,124.37,54.23
15-7,18,Monday,fog,1,3000.0,9.8,100,46.48
15-7,12,Wednesday,fog,0,3000.0,9.8,100,52.98
15-7,18,Wednesday,rain,0,3000.0,9.8,100,40.42
15-7,6,Friday,rain,0,3000.0,9.8,100,48.17
15-7,12,Tuesday,cloudy,1,3000.0,9.8,100,50.32
15-7,23,Tuesday,rain,0,3000.0,9.8,100,45.48
15-7,16,Sunday,clear,0,3000.0,9.8,147.05,46.53
15-7,20,Saturday,clear,0,3000.0,9.8,100,57.16
15-7,1,Sunday,fog,0,3000.0,9.8,100,47.42
15-7,5,Sunday,clear,0,3000.0,9.8,100,55.91
15-7,10,Wednesday,clear,0,3000.0,9.8,100,45.29
15-7,22,Monday,clear,0,3000.0,9.8,100,51.33
15-7,10,Tuesday,cloudy,0,3000.0,9.8,100,45.53
15-7,14,Sunday,fog,0,3000.0,9.8,100,50.01
15-7,6,Sunday,cloudy,0,3000.0,9.8,100,51.27
15-7,1,Saturday,clear,0,3000.0,9.8,100,53.05
15-7,10,Sunday,cloudy,0,3000.0,9.8,100,47.03
15-7,12,Monday,cloudy,0,3000.0,9.8,100,53.32
15-7,5,Sunday,rain,0,3000.0,9.8,100,47.54
15-7,0,Sunday,clear,0,3000.0,9.8,100,54.79
15-7,19,Thursday,clear,0,3000.0,9.8,100,47.83
15-7,21,Saturday,cloudy,1,3000.0,9.8,100,54.18
15-7,7,Tuesday,clear,1,3000.0,9.8,100,50.39
15-7,20,Saturday,rain,0,3000.0,9.8,100,48.79
15-7,4,Monday,rain,1,3000.0,9.8,100,48.41
15-7,7,Tuesday,clear,1,3000.0,9.8,100,48.18
15-7,17,Monday,clear,1,3000.0,9.8,100,46.67
15-7,19,Saturday,rain,0,3000.0,9.8,100,45.1
15-7,10,Saturday,clear,1,3000.0,9.8,100,45.18
15-7,15,Wednesday,rain,0,3000.0,9.8,100,45.41
15-7,8,Thursday,rain,0,3000.0,9.8,100,41.75
15-7,3,Sunday,clear,1,3000.0,9.8,100,53.79
15-7,7,Wednesday,clear,0,3000.0,9.8,100,46.97
15-7,8,Tuesday,rain,1,3000.0,9.8,100,41.69
15-7,15,Friday,cloudy,0,3000.0,9.8,100,50.14
15-7,19,Monday,rain,0,3000.0,9.8,100,41.46
15-7,21,Thursday,clear,0,3000.0,9.8,100,54.1
15-7,12,Tuesday,rain,0,3000.0,9.8,100,48.66
15-7,2,Monday,cloudy,0,3000.0,9.8,144.78,52.08
15-7,9,Friday,clear,0,3000.0,9.8,100,50.13
15-7,2,Friday,cloudy,0,3000.0,9.8,100,52.06
15-7,20,Saturday,rain,1,3000.0,9.8,100,49.82
15-7,4,Saturday,rain,0,3000.0,9.8,100,45.23
15-7,0,Friday,cloudy,0,3000.0,9.8,130.95,50.32
15-7,13,Sunday,fog,0,3000.0,9.8,100,51.82
15-7,4,Tuesday,rain,0,3000.0,9.8,100,49.69
15-7,8,Saturday,rain,0,3000.0,9.8,100,40.88
15-7,18,Wednesday,clear,1,3000.0,9.8,100,52.02
15-7,4,Wednesday,fog,0,3000.0,9.8,100,52.61
15-7,6,Friday,cloudy,0,3000.0,9.8,100,53.58
15-7,11,Monday,fog,0,3000.0,9.8,100,49.59
15-7,11,Tuesday,fog,1,3000.0,9.8,126.19,50.97
15-7,13,Monday,clear,0,3000.0,9.8,100,52.84
15-7,11,Monday,clear,0,3000.0,9.8,100,54.2
15-7,5,Tuesday,fog,0,3000.0,9.8,100,51.54
15-7,19,Wednesday,rain,0,3000.0,9.8,100,46.06
15-7,11,Saturday,fog,0,3000.0,9.8,100,51.77
15-7,6,Wednesday,rain,1,3000.0,9.8,100,45.67
15-7,2,Thursday,fog,0,3000.0,9.8,100,48.69
15-7,10,Tuesday,rain,0,3000.0,9.8,100,40.14
15-7,19,Wednesday,clear,0,3000.0,9.8,100,46.35
15-7,16,Wednesday,cloudy,0,3000.0,9.8,100,48.93
15-7,16,Friday,cloudy,0,3000.0,9.8,100,50.98
15-7,16,Monday,rain,0,3000.0,9.8,100,43.23
15-7,8,Tuesday,rain,0,3000.0,9.8,100,41.24
15-7,18,Monday,cloudy,1,3000.0,9.8,100,47.03
F1-5,0,Saturday,rain,0,3500.0,7.5,100,48.34
F1-5,19,Monday,clear,1,3500.0,7.5,100,47.63
F1-5,13,Tuesday,fog,0,3500.0,7.5,100,51.97
F1-5,7,Saturday,cloudy,1,3500.0,7.5,100,44.76
F1-5,0,Monday,rain,0,3500.0,7.5,100,46.28
F1-5,19,Saturday,cloudy,1,3500.0,7.5,100,47.83
F1-5,14,Sunday,cloudy,0,3500.0,7.5,100,51.94
F1-5,16,Tuesday,fog,0,3500.0,7.5,100,44.94
F1-5,16,Friday,cloudy,1,3500.0,7.5,100,47.72
F1-5,7,Thursday,rain,0,3500.0,7.5,100,42.17
F1-5,22,Sunday,fog,0,3500.0,7.5,100,47.84
F1-5,3,Friday,cloudy,0,3500.0,7.5,100,51.37
F1-5,18,Saturday,fog,1,3500.0,7.5,100,47.07
F1-5,20,Tuesday,rain,1,3500.0,7.5,100,46.93
F1-5,6,Saturday,cloudy,0,3500.0,7.5,100,52.51
F1-5,18,Friday,rain,0,3500.0,7.5,149.16,43.21
F1-5,2,Saturday,clear,1,3500.0,7.5,100,55.91
F1-5,12,Tuesday,rain,0,3500.0,7.5,100,49.2
F1-5,19,Sunday,rain,0,3500.0,7.5,100,45.16
F1-5,23,Sunday,rain,1,3500.0,7.5,100,45.56
F1-5,4,Thursday,clear,0,3500.0,7.5,100,55.87
F1-5,17,Thursday,cloudy,0,3500.0,7.5,100,49.08
F1-5,2,Wednesday,clear,0,3500.0,7.5,100,51.94
F1-5,8,Sunday,clear,0,3500.0,7.5,100,48.35
F1-5,1,Sunday,cloudy,0,3500.0,7.5,100,51.02
F1-5,19,Tuesday,rain,0,3500.0,7.5,133.57,45.92
F1-5,2,Wednesday,clear,1,3500.0,7.5,100,52.55
F1-5,1,Saturday,cloudy,0,3500.0,7.5,143.41,52.52
F1-5,5,Saturday,rain,0,3500.0,7.5,100,50.33
F1-5,1,Friday,cloudy,0,3500.0,7.5,100,55.75
F1-5,5,Thursday,cloudy,0,3500.0,7.5,100,53.3
F1-5,9,Monday,cloudy,0,3500.0,7.5,100,44.85
F1-5,4,Tuesday,rain,0,3500.0,7.5,100,50.96
F1-5,17,Wednesday,cloudy,1,3500.0,7.5,100,47.84
F1-5,3,Friday,rain,0,3500.0,7.5,100,50.95
F1-5,16,Friday,fog,0,3500.0,7.5,100,45.93
F1-5,17,Wednesday,cloudy,0,3500.0,7.5,100,48.5
F1-5,4,Sunday,cloudy,1,3500.0,7.5,115.48,55.0
F1-5,15,Monday,cloudy,0,3500.0,7.5,100,46.54
F1-5,16,Thursday,clear,0,3500.0,7.5,100,47.63
F1-5,15,Tuesday,clear,1,3500.0,7.5,144.47,48.12
F1-5,0,Sunday,cloudy,0,3500.0,7.5,100,51.45
F1-5,16,Friday,fog,0,3500.0,7.5,100,43.68
F1-5,17,Friday,rain,1,3500.0,7.5,100,42.24
F1-5,15,Saturday,cloudy,0,3500.0,7.5,100,48.59
F1-5,22,Wednesday,rain,0,3500.0,7.5,100,46.21
F1-5,16,Wednesday,clear,0,3500.0,7.5,100,47.39
F1-5,16,Tuesday,fog,0,3500.0,7.5,100,47.64
F1-5,14,Thursday,cloudy,0,3500.0,7.5,100,55.08
F1-5,19,Wednesday,clear,0,3500.0,7.5,100,46.59
F1-5,3,Saturday,fog,0,3500.0,7.5,100,52.12
F1-5,13,Wednesday,fog,1,3500.0,7.5,100,49.24
F1-5,5,Sunday,rain,0,3500.0,7.5,100,48.45
F1-5,3,Tuesday,rain,0,3500.0,7.5,101.33,48.02
F1-5,18,Thursday,cloudy,0,3500.0,7.5,124.84,49.4
F1-5,16,Monday,rain,1,3500.0,7.5,100,42.97
F1-5,12,Friday,clear,0,3500.0,7.5,100,52.05
F1-5,0,Wednesday,cloudy,0,3500.0,7.5,100,50.75
F1-5,5,Friday,fog,0,3500.0,7.5,100,49.25
F1-5,17,Friday,fog,1,3500.0,7.5,147.78,42.62
F1-5,11,Tuesday,cloudy,0,3500.0,7.5,100,56.08
F1-5,1,Thursday,cloudy,1,3500.0,7.5,143.51,54.35
F1-5,9,Tuesday,cloudy,0,3500.0,7.5,100,46.81
F1-5,19,Saturday,rain,0,3500.0,7.5,100,45.05
F1-5,4,Friday,cloudy,0,3500.0,7.5,100,50.52
F1-5,11,Monday,rain,0,3500.0,7.5,100,49.79
F1-5,11,Friday,fog,0,3500.0,7.5,100,48.31
F1-5,13,Sunday,fog,0,3500.0,7.5,100,48.24
F1-5,6,Wednesday,fog,0,3500.0,7.5,100,52.6
F1-5,0,Saturday,fog,0,3500.0,7.5,100,48.36
F1-5,21,Saturday,cloudy,0,3500.0,7.5,100,56.19
F1-5,14,Sunday,fog,0,3500.0,7.5,100,47.3
F1-5,16,Monday,rain,1,3500.0,7.5,100,45.41
F1-5,17,Monday,cloudy,0,3500.0,7.5,100,48.89
F1-5,6,Sunday,rain,0,3500.0,7.5,100,50.06
F1-5,19,Thursday,fog,1,3500.0,7.5,100,43.57
F1-5,22,Friday,clear,1,3500.0,7.5,100,52.29
F1-5,17,Monday,fog,0,3500.0,7.5,100,45.3
F1-5,5,Saturday,cloudy,0,3500.0,7.5,100,53.33
F1-5,21,Tuesday,clear,0,3500.0,7.5,100,56.77
F1-5,7,Monday,cloudy,0,3500.0,7.5,134.12,45.33
F1-5,21,Thursday,cloudy,0,3500.0,7.5,100,53.54
F1-5,4,Tuesday,rain,1,3500.0,7.5,140.12,47.46
F1-5,21,Tuesday,cloudy,0,3500.0,7.5,100,51.02
F1-5,2,Sunday,cloudy,0,3500.0,7.5,100,52.67
F1-5,15,Monday,clear,1,3500.0,7.5,100,47.9
F1-5,23,Friday,rain,0,3500.0,7.5,100,46.98
F1-5,16,Tuesday,cloudy,0,3500.0,7.5,100,50.73
F1-5,19,Monday,fog,0,3500.0,7.5,100,45.09
F1-5,22,Thursday,rain,0,3500.0,7.5,100,49.39
F1-5,7,Sunday,cloudy,0,3500.0,7.5,100,48.29
F1-5,12,Saturday,clear,0,3500.0,7.5,100,51.87
F1-5,0,Saturday,clear,0,3500.0,7.5,100,53.71
F1-5,16,Wednesday,rain,0,3500.0,7.5,125.6,42.38
F1-5,19,Wednesday,fog,0,3500.0,7.5,100,45.56
F1-5,6,Saturday,fog,0,3500.0,7.5,100,48.67
F1-5,19,Tuesday,cloudy,0,3500.0,7.5,100,50.39
F1-5,3,Friday,cloudy,0,3500.0,7.5,100,54.74
F1-5,16,Tuesday,clear,0,3500.0,7.5,100,49.09
F1-5,23,Saturday,cloudy,0,3500.0,7.5,100,53.24
F1-5,1,Monday,cloudy,0,3500.0,7.5,128.24,55.14
F1-5,17,Thursday,cloudy,0,3500.0,7.5,100,45.61
F1-5,17,Saturday,cloudy,1,3500.0,7.5,100,50.08
F1-5,22,Sunday,cloudy,0,3500.0,7.5,100,53.21
F1-5,19,Sunday,rain,0,3500.0,7.5,100,44.23
F1-5,0,Friday,cloudy,0,3500.0,7.5,100,51.4
F1-5,2,Saturday,rain,0,3500.0,7.5,100,45.36
F1-5,6,Sunday,rain,0,3500.0,7.5,100,49.87
F1-5,23,Tuesday,fog,0,3500.0,7.5,100.56,49.13
F1-5,6,Sunday,fog,0,3500.0,7.5,100,48.18
F1-5,11,Thursday,clear,0,3500.0,7.5,100,54.22
F1-5,0,Sunday,cloudy,1,3500.0,7.5,100,51.79
F1-5,2,Saturday,clear,0,3500.0,7.5,126.37,54.95
F1-5,22,Friday,cloudy,0,3500.0,7.5,100,53.97
F1-5,11,Sunday,rain,1,3500.0,7.5,100,48.23
F1-5,21,Saturday,fog,0,3500.0,7.5,100,50.56
F1-5,18,Friday,cloudy,0,3500.0,7.5,116.35,50.33
F1-5,23,Monday,rain,0,3500.0,7.5,135.04,48.95
F1-5,12,Wednesday,fog,0,3500.0,7.5,100,47.69
F1-5,20,Sunday,fog,0,3500.0,7.5,100,51.46
F1-2,22,Friday,fog,0,3200.0,9.2,100,50.03
F1-2,11,Friday,cloudy,0,3200.0,9.2,100,51.29
F1-2,23,Wednesday,cloudy,0,3200.0,9.2,100,53.43
F1-2,0,Saturday,rain,0,3200.0,9.2,100,50.01
F1-2,12,Saturday,cloudy,0,3200.0,9.2,100,53.36
F1-2,7,Saturday,fog,0,3200.0,9.2,100,45.81
F1-2,10,Wednesday,clear,0,3200.0,9.2,100,46.48
F1-2,22,Tuesday,cloudy,0,3200.0,9.2,100,53.57
F1-2,20,Wednesday,rain,0,3200.0,9.2,100,47.98
F1-2,6,Saturday,clear,1,3200.0,9.2,100,54.21
F1-2,18,Wednesday,clear,0,3200.0,9.2,137.81,48.7
F1-2,1,Friday,fog,1,3200.0,9.2,120.09,51.2
F1-2,20,Thursday,cloudy,0,3200.0,9.2,100,53.52
F1-2,5,Tuesday,fog,0,3200.0,9.2,100,49.66
F1-2,5,Wednesday,fog,0,3200.0,9.2,100,47.65
F1-2,19,Tuesday,clear,1,3200.0,9.2,100,46.73
F1-2,13,Thursday,cloudy,1,3200.0,9.2,100,50.8
F1-2,9,Tuesday,rain,1,3200.0,9.2,145.68,44.33
F1-2,7,Monday,fog,1,3200.0,9.2,116.64,41.94
F1-2,8,Tuesday,cloudy,1,3200.0,9.2,100,49.55
F1-2,22,Sunday,fog,0,3200.0,9.2,102.95,48.44
F1-2,7,Saturday,clear,0,3200.0,9.2,100,47.51
F1-2,18,Thursday,clear,0,3200.0,9.2,100,46.45
F1-2,21,Wednesday,cloudy,0,3200.0,9.2,100,50.99
F1-2,13,Wednesday,cloudy,0,3200.0,9.2,100,50.61
F1-2,1,Tuesday,rain,0,3200.0,9.2,100,48.01
F1-2,20,Sunday,rain,0,3200.0,9.2,100,49.52
F1-2,1,Monday,clear,0,3200.0,9.2,142.59,55.26
F1-2,17,Tuesday,cloudy,0,3200.0,9.2,121.93,50.0
F1-2,22,Sunday,cloudy,0,3200.0,9.2,100,56.0
F1-2,23,Wednesday,rain,0,3200.0,9.2,100,48.92
F1-2,20,Saturday,rain,0,3200.0,9.2,129.94,45.2
F1-2,2,Sunday,rain,1,3200.0,9.2,134.36,48.4
F1-2,0,Wednesday,cloudy,0,3200.0,9.2,127.76,54.4
F1-2,4,Friday,cloudy,0,3200.0,9.2,100,51.35
F1-2,17,Thursday,cloudy,1,3200.0,9.2,132.89,46.41
F1-2,4,Saturday,cloudy,1,3200.0,9.2,100,53.2
F1-2,10,Thursday,clear,0,3200.0,9.2,100,47.77
F1-2,7,Tuesday,fog,0,3200.0,9.2,100,41.72
F1-2,22,Saturday,cloudy,1,3200.0,9.2,100,52.53
F1-2,10,Thursday,clear,0,3200.0,9.2,100,49.07
F1-2,0,Wednesday,rain,0,3200.0,9.2,100,46.8
F1-2,10,Wednesday,cloudy,0,3200.0,9.2,100,50.08
F1-2,9,Sunday,fog,0,3200.0,9.2,100,45.31
F1-2,10,Tuesday,clear,0,3200.0,9.2,100,46.24
F1-2,6,Sunday,fog,1,3200.0,9.2,100,52.15
F1-2,5,Friday,rain,0,3200.0,9.2,100,51.05
F1-2,1,Wednesday,clear,1,3200.0,9.2,100,56.46
F1-2,18,Tuesday,rain,0,3200.0,9.2,100,45.33
F1-2,9,Tuesday,clear,0,3200.0,9.2,100,49.85
F1-2,0,Tuesday,clear,0,3200.0,9.2,100,53.13
F1-2,8,Monday,fog,0,3200.0,9.2,100,47.2
F1-2,18,Friday,fog,1,3200.0,9.2,100,46.7
F1-2,1,Saturday,fog,0,3200.0,9.2,100,52.93
F1-2,5,Tuesday,cloudy,1,3200.0,9.2,100,52.69
F1-2,13,Wednesday,cloudy,0,3200.0,9.2,100,52.67
F1-2,6,Monday,clear,0,3200.0,9.2,100,55.79
F1-2,8,Monday,cloudy,1,3200.0,9.2,100,44.69
F1-2,2,Monday,rain,0,3200.0,9.2,140.29,49.91
F1-2,8,Monday,cloudy,0,3200.0,9.2,100,46.75
F1-2,0,Thursday,clear,0,3200.0,9.2,131.97,54.61
F1-2,15,Thursday,clear,0,3200.0,9.2,102.09,50.69
F1-2,21,Tuesday,rain,1,3200.0,9.2,100,48.17
F1-2,9,Thursday,clear,0,3200.0,9.2,100,49.18
F1-2,23,Thursday,cloudy,0,3200.0,9.2,100,54.46
F1-2,2,Thursday,rain,1,3200.0,9.2,100,47.31
F1-2,0,Saturday,cloudy,0,3200.0,9.2,113.92,51.65
F1-2,11,Tuesday,cloudy,0,3200.0,9.2,100,51.56
F1-2,11,Thursday,cloudy,0,3200.0,9.2,100,52.01
F1-2,17,Friday,cloudy,0,3200.0,9.2,100,50.89
F1-2,2,Tuesday,fog,1,3200.0,9.2,100,49.47
F1-2,20,Monday,cloudy,0,3200.0,9.2,100,50.66
F1-2,10,Saturday,rain,1,3200.0,9.2,100,43.92
F1-2,8,Saturday,cloudy,0,3200.0,9.2,100,44.89
F1-2,15,Thursday,rain,0,3200.0,9.2,100,40.3
F1-2,15,Thursday,rain,0,3200.0,9.2,108.3,40.27
F1-2,21,Sunday,rain,0,3200.0,9.2,100,46.94
F1-2,21,Tuesday,fog,0,3200.0,9.2,100,50.7
F1-2,1,Friday,cloudy,0,3200.0,9.2,100,52.51
F1-2,15,Monday,fog,0,3200.0,9.2,100,48.02
F1-2,18,Friday,cloudy,0,3200.0,9.2,100,48.59
F1-2,14,Monday,clear,0,3200.0,9.2,140.82,52.16
F1-2,18,Sunday,rain,1,3200.0,9.2,100,42.19
F1-2,8,Tuesday,cloudy,0,3200.0,9.2,100,48.6
F1-2,18,Sunday,rain,0,3200.0,9.2,100,44.08
F1-2,5,Monday,cloudy,0,3200.0,9.2,100,51.05
F1-2,21,Saturday,clear,0,3200.0,9.2,100,52.58
F1-2,12,Wednesday,clear,0,3200.0,9.2,100,51.92
F1-2,15,Sunday,fog,0,3200.0,9.2,100,47.01
F1-2,5,Friday,cloudy,0,3200.0,9.2,100,53.84
F1-2,6,Monday,clear,1,3200.0,9.2,100,55.86
F1-2,8,Wednesday,fog,0,3200.0,9.2,100,46.39
F1-2,21,Thursday,fog,0,3200.0,9.2,100,49.82
F1-2,21,Saturday,clear,0,3200.0,9.2,142.27,52.83
F1-2,11,Tuesday,cloudy,0,3200.0,9.2,100,55.67
F1-2,0,Friday,rain,0,3200.0,9.2,100.29,47.32
F1-2,12,Saturday,rain,0,3200.0,9.2,100,46.66
F1-2,17,Thursday,rain,0,3200.0,9.2,100,44.96
F1-2,0,Wednesday,cloudy,0,3200.0,9.2,100,52.89
F1-2,16,Saturday,fog,0,3200.0,9.2,100,46.93
F1-2,17,Saturday,clear,1,3200.0,9.2,100,49.18
F1-2,3,Wednesday,clear,0,3200.0,9.2,113.37,56.6
F1-2,18,Friday,clear,0,3200.0,9.2,100,49.99
F1-2,18,Saturday,fog,1,3200.0,9.2,105.22,44.38
F1-2,20,Friday,cloudy,0,3200.0,9.2,100,55.39
F1-2,0,Thursday,fog,1,3200.0,9.2,100,50.32
F1-2,23,Saturday,cloudy,0,3200.0,9.2,100,54.03
F1-2,12,Sunday,clear,1,3200.0,9.2,100,53.03
F1-2,6,Monday,clear,1,3200.0,9.2,100,54.37
F1-2,6,Saturday,rain,0,3200.0,9.2,100,45.57
F1-2,3,Sunday,cloudy,0,3200.0,9.2,100,50.27
F1-2,0,Thursday,cloudy,0,3200.0,9.2,100,50.83
F1-2,17,Wednesday,clear,1,3200.0,9.2,100,50.93
F1-2,11,Monday,fog,1,3200.0,9.2,100,47.24
F1-2,1,Thursday,cloudy,0,3200.0,9.2,100,55.46
F1-2,4,Tuesday,cloudy,0,3200.0,9.2,100,55.14
F1-2,7,Saturday,fog,1,3200.0,9.2,100,46.59
F1-2,21,Wednesday,cloudy,0,3200.0,9.2,100,56.12
F1-2,22,Monday,clear,0,3200.0,9.2,100,54.81
F1-2,6,Tuesday,rain,1,3200.0,9.2,100,47.76
F2-3,12,Wednesday,cloudy,0,2000.0,2.5,100,50.43
F2-3,19,Sunday,cloudy,0,2000.0,2.5,100,45.66
F2-3,9,Sunday,clear,1,2000.0,2.5,115.07,47.85
F2-3,2,Tuesday,cloudy,0,2000.0,2.5,100,55.6
F2-3,2,Tuesday,clear,1,2000.0,2.5,128.21,50.92
F2-3,5,Wednesday,rain,0,2000.0,2.5,100,45.34
F2-3,8,Friday,rain,0,2000.0,2.5,100,43.05
F2-3,17,Thursday,cloudy,0,2000.0,2.5,123.07,48.93
F2-3,21,Thursday,fog,1,2000.0,2.5,122.87,48.79
F2-3,3,Thursday,fog,1,2000.0,2.5,100,52.54
F2-3,18,Wednesday,fog,0,2000.0,2.5,142.37,46.36
F2-3,8,Thursday,rain,0,2000.0,2.5,100,40.5
F2-3,9,Sunday,rain,1,2000.0,2.5,100,40.36
F2-3,21,Monday,clear,0,2000.0,2.5,100,53.74
F2-3,0,Wednesday,fog,0,2000.0,2.5,100,48.27
F2-3,18,Sunday,rain,1,2000.0,2.5,100,41.58
F2-3,12,Friday,clear,0,2000.0,2.5,110.65,53.88
F2-3,5,Sunday,fog,1,2000.0,2.5,104.24,51.79
F2-3,18,Wednesday,clear,1,2000.0,2.5,100,46.37
F2-3,3,Thursday,rain,1,2000.0,2.5,100,48.72
F2-3,18,Monday,rain,0,2000.0,2.5,100,41.94
F2-3,19,Friday,cloudy,1,2000.0,2.5,100,48.74
F2-3,12,Monday,rain,0,2000.0,2.5,137.63,44.65
F2-3,23,Friday,cloudy,0,2000.0,2.5,100,51.24
F2-3,15,Friday,fog,1,2000.0,2.5,100,47.03
F2-3,19,Monday,fog,0,2000.0,2.5,133.2,46.13
F2-3,3,Sunday,clear,0,2000.0,2.5,101.96,54.01
F2-3,9,Monday,fog,0,2000.0,2.5,100,44.05
F2-3,3,Tuesday,fog,0,2000.0,2.5,100,51.18
F2-3,12,Sunday,fog,0,2000.0,2.5,100,47.8
F2-3,8,Wednesday,rain,0,2000.0,2.5,100,39.19
F2-3,0,Friday,cloudy,0,2000.0,2.5,100,50.19
F2-3,9,Saturday,rain,0,2000.0,2.5,100,43.93
F2-3,1,Friday,clear,0,2000.0,2.5,100,51.93
F2-3,2,Saturday,fog,0,2000.0,2.5,100,48.5
F2-3,2,Saturday,cloudy,0,2000.0,2.5,100,52.7
F2-3,22,Wednesday,rain,0,2000.0,2.5,100,46.94
F2-3,19,Saturday,cloudy,1,2000.0,2.5,100,46.96
F2-3,12,Sunday,rain,1,2000.0,2.5,100,45.12
F2-3,5,Wednesday,fog,0,2000.0,2.5,100,47.43
F2-3,19,Saturday,clear,0,2000.0,2.5,100,50.79
F2-3,22,Thursday,fog,1,2000.0,2.5,121.96,48.08
F2-3,22,Friday,fog,0,2000.0,2.5,100,50.88
F2-3,19,Monday,clear,1,2000.0,2.5,100,49.88
F2-3,0,Monday,cloudy,0,2000.0,2.5,100,51.25
F2-3,4,Sunday,clear,0,2000.0,2.5,100,55.4
